playerShort,player,club,leagueCountry,birthday,height,weight,position,games,victories,ties,defeats,goals,yellowCards,yellowReds,redCards,skin_colour,name_date,gravity,meanIAT_yellowCards,meanIAT_yellowReds,meanIAT_redCards,meanIAT_gravity,meanExp_yellowCards,meanExp_yellowReds,meanExp_redCards,meanExp_gravity
steven-caulker,Steven Caulker,Tottenham Hotspur,England,29.12.1991,191.0,76.0,Center Back,186.0,63.0,43.0,80.0,12.0,12.0,0.0,0.0,0.625,steven-caulker29.12.1991,12.0,0.02689944964807861,0.0,0.0,0.02689944964807861,0.03876767635756268,0.0,0.0,0.03876767635756268
marcel-halstenberg,Marcel Halstenberg,Borussia Dortmund,Germany,27.09.1991,186.0,82.0,Center Back,167.0,76.0,36.0,55.0,11.0,24.0,1.0,1.0,0.0,marcel-halstenberg27.09.1991,88.3796878657202,0.04909160705206349,0.0016184046280900049,0.0032368092561800097,0.20393119571364973,0.04899517180837724,0.0016152254442322164,0.003230450888464433,0.20353059455726424
thomas-kleine,Thomas Kleine,SpVgg Greuther Fürth,Germany,28.12.1977,191.0,82.0,Center Back,354.0,151.0,76.0,127.0,25.0,42.0,1.0,2.0,0.0,thomas-kleine28.12.1977,137.67421272412173,0.04750922105127152,0.00035434543436075895,0.0021260726061645536,0.1257672295323795,0.05854466330597636,0.00035364936042136955,0.002121896162528217,0.1366489422481374
tobias-steffen,Tobias Steffen,Bayer Leverkusen,Germany,03.06.1992,175.0,67.0,Center Forward,148.0,72.0,22.0,54.0,52.0,14.0,1.0,0.0,0.125,tobias-steffen03.06.1992,47.0851630073187,0.03740312918252455,0.0020037390633495297,0.0,0.10369716271757586,0.037329654711144564,0.001999802930954173,0.0,0.10349346066427706
chris, Chris,1899 Hoffenheim,Germany,25.08.1978,185.0,79.0,Center Back,180.0,68.0,40.0,72.0,17.0,48.0,1.0,2.0,0.25,chris25.08.1978,143.67421272412173,0.07183633407409006,0.0007650640060061841,0.002885384251223323,0.1874453305997854,0.07169521923190098,0.0007635611190915933,0.0028797162205740088,0.18707711417299233
daniel-baier,Daniel Baier,FC Augsburg,Germany,18.05.1984,174.0,73.0,Attacking Midfielder,298.0,110.0,76.0,112.0,8.0,44.0,1.0,1.0,0.0,daniel-baier18.05.1984,108.3796878657202,0.0456336185517049,0.0010018695316747648,0.00042937265643204205,0.092217648589461,0.045543976158848386,0.0009999014654770864,0.0004285291994901799,0.09203649682141099
elkin-soto,Elkin Soto,1. FSV Mainz 05,Germany,04.08.1980,179.0,76.0,Defensive Midfielder,237.0,106.0,57.0,74.0,18.0,23.0,1.0,1.0,0.0,elkin-soto04.08.1980,87.3796878657202,0.025353069090990138,0.000467539114781557,0.0003116927431877046,0.05057595321570642,0.042510202594013675,0.000466620683889307,0.00031108045592620465,0.06768353904402341
jens-langeneke,Jens Langeneke,Fortuna Düsseldorf,Germany,29.03.1977,185.0,78.0,Center Back,401.0,162.0,93.0,146.0,36.0,69.0,2.0,2.0,0.25,jens-langeneke29.03.1977,197.7593757314404,0.05001346796224172,0.0010335075168855469,0.0018045369342446058,0.14067935857431077,0.04991522182078992,0.0010314773012289945,0.0018009921132569743,0.14040300892840574
markus-miller,Markus Miller,Hannover 96,Germany,08.04.1982,189.0,92.0,Goalkeeper,228.0,89.0,50.0,89.0,0.0,6.0,0.0,0.0,0.25,markus-miller08.04.1982,6.0,0.008943981741147109,0.0,0.0,0.008943981741147109,0.008926412239749078,0.0,0.0,0.008926412239749078
martin-amedick,Martin Amedick,Eintracht Frankfurt,Germany,06.09.1982,194.0,85.0,Center Back,247.0,113.0,50.0,84.0,15.0,19.0,1.0,0.0,0.0,martin-amedick06.09.1982,52.0851630073187,0.027143377984519396,0.0004371794320035338,0.0,0.04160753075580331,0.02709005770377103,0.00043632063948091047,0.0,0.04152579718445448
matthias-jaissle,Matthias Jaissle,1899 Hoffenheim,Germany,05.04.1988,186.0,83.0,Center Back,76.0,40.0,17.0,19.0,3.0,10.0,0.0,0.0,0.25,matthias-jaissle05.04.1988,10.0,0.04144096699200163,0.0,0.0,0.04144096699200163,0.04135956061746131,0.0,0.0,0.04135956061746131
mergim-mavraj,Mergim Mavraj,SpVgg Greuther Fürth,Germany,09.06.1986,189.0,84.0,Center Back,239.0,88.0,67.0,84.0,8.0,45.0,5.0,0.0,0.0,mergim-mavraj09.06.1986,210.4258150365935,0.06482572600437893,0.0036167490093459015,0.0,0.18448645653514645,0.07165527111792622,0.0036096442903722826,0.0,0.19108094086333036
per-nilsson,Per Nilsson,1. FC Nürnberg,Germany,15.09.1982,190.0,87.0,Center Back,152.0,59.0,39.0,54.0,13.0,19.0,0.0,1.0,0.25,per-nilsson15.09.1982,50.29452485840151,0.044441584894984246,0.0,0.0027147432471187178,0.12939818492611863,0.04878741273655863,0.0,0.002709410422583073,0.1335771245576967
sebastian-freis,Sebastian Freis,SC Freiburg,Germany,23.04.1985,183.0,78.0,Center Forward,268.0,98.0,65.0,105.0,54.0,14.0,0.0,0.0,0.0,sebastian-freis23.04.1985,14.0,0.014319057747924123,0.0,0.0,0.014319057747924123,0.014290929481073666,0.0,0.0,0.014290929481073666
stefan-reisinger,Stefan Reisinger,Fortuna Düsseldorf,Germany,14.09.1981,185.0,82.0,Center Forward,335.0,117.0,76.0,142.0,83.0,31.0,0.0,0.0,0.125,stefan-reisinger14.09.1981,31.0,0.02224174033832473,0.0,0.0,0.02224174033832473,0.02219804880369524,0.0,0.0,0.02219804880369524
sven-neuhaus,Sven Neuhaus,Hamburger SV,Germany,04.04.1978,192.0,90.0,,199.0,78.0,54.0,67.0,0.0,2.0,0.0,0.0,0.25,sven-neuhaus04.04.1978,2.0,0.0013358260422330198,0.0,0.0,0.0013358260422330198,0.0013332019539694486,0.0,0.0,0.0013332019539694486
tobias-werner,Tobias Werner,FC Augsburg,Germany,19.07.1985,176.0,66.0,Left Midfielder,257.0,97.0,61.0,99.0,43.0,51.0,0.0,0.0,0.0,tobias-werner19.07.1985,51.0,0.0666066996712925,0.0,0.0,0.0666066996712925,0.06647585788998508,0.0,0.0,0.06647585788998508
tom-starke,Tom Starke,Bayern München,Germany,18.03.1981,194.0,91.0,Goalkeeper,276.0,105.0,63.0,108.0,0.0,7.0,0.0,0.0,0.375,tom-starke18.03.1981,7.0,0.011072758217467353,0.0,0.0,0.011072758217467353,0.015285661541959246,0.0,0.0,0.015285661541959246
ronny-garbuschewski,Ronny Garbuschewski,Fortuna Düsseldorf,Germany,23.02.1986,178.0,75.0,Right Midfielder,222.0,106.0,55.0,61.0,45.0,30.0,2.0,1.0,0.375,ronny-garbuschewski23.02.1986,127.4648508730389,0.053303069425752164,0.002527238458278686,0.0007581715374836059,0.16064378380298056,0.05319836121190524,0.002522273966969227,0.000756682190090768,0.16032821616590362
aliosman-aydin,Aliosman Aydin,Fortuna Düsseldorf,Germany,06.02.1992,178.0,77.0,,77.0,22.0,23.0,32.0,18.0,8.0,0.0,1.0,0.0,aliosman-aydin06.02.1992,39.29452485840151,0.0473772969645311,0.0,0.007480625836504911,0.2814799281614347,0.047284229300783104,0.0,0.007465930942228912,0.2809269907634747
janis-blaswich,Janis Blaswich,Bor. Mönchengladbach,Germany,02.05.1991,193.0,88.0,,137.0,66.0,31.0,40.0,0.0,1.0,0.0,0.0,0.25,janis-blaswich02.05.1991,1.0,0.004371794320035338,0.0,0.0,0.004371794320035338,0.004363206394809104,0.0,0.0,0.004363206394809104
jannik-loehden,Jannik Löhden,Hannover 96,Germany,16.07.1989,201.0,97.0,Center Back,69.0,31.0,19.0,19.0,7.0,16.0,0.0,0.0,0.0,jannik-loehden16.07.1989,16.0,0.0796686651587773,0.0,0.0,0.0796686651587773,0.07951216453473792,0.0,0.0,0.07951216453473792
julian-korb,Julian Korb,Bor. Mönchengladbach,Germany,21.03.1992,177.0,69.0,Right Fullback,141.0,65.0,30.0,46.0,5.0,22.0,0.0,1.0,0.125,julian-korb21.03.1992,53.29452485840151,0.0539932268038056,0.0,0.0018098288314124784,0.11063096015789517,0.053887162849152244,0.0,0.0018062736150553818,0.11041363739657763
tom-mickel,Tom Mickel,Hamburger SV,Germany,19.04.1989,186.0,81.0,Goalkeeper,94.0,44.0,21.0,29.0,0.0,2.0,0.0,0.0,0.25,tom-mickel19.04.1989,2.0,0.010200853413415787,0.0,0.0,0.010200853413415787,0.010180814921221243,0.0,0.0,0.010180814921221243
zhi-gin-lam,Zhi Gin Lam,Hamburger SV,Germany,04.06.1991,175.0,67.0,Right Fullback,127.0,53.0,22.0,52.0,7.0,8.0,0.0,0.0,0.25,zhi-gin-lam04.06.1991,8.0,0.02121031106082185,0.0,0.0,0.02121031106082185,0.02116864565936856,0.0,0.0,0.02116864565936856
jacopo-sala,Jacopo Sala,Hamburger SV,Germany,05.12.1991,185.0,72.0,Right Midfielder,46.0,16.0,9.0,21.0,4.0,6.0,0.0,0.0,0.125,jacopo-sala05.12.1991,6.0,0.03889313878683782,0.0,0.0,0.03889313878683782,0.05052481947631949,0.0,0.0,0.05052481947631949
cimo-roecker,Cimo Röcker,Werder Bremen,Germany,21.01.1994,186.0,77.0,Right Midfielder,55.0,26.0,11.0,18.0,6.0,5.0,0.0,0.0,0.0,cimo-roecker21.01.1994,5.0,0.03581150666411925,0.0,0.0,0.03581150666411925,0.03574115876598947,0.0,0.0,0.03574115876598947
maximilian-arnold,Maximilian Arnold,VfL Wolfsburg,Germany,27.05.1994,183.0,74.0,Attacking Midfielder,104.0,64.0,22.0,18.0,33.0,16.0,0.0,1.0,0.0,maximilian-arnold27.05.1994,47.29452485840151,0.04882861629999885,0.0,0.0010519630082585032,0.08174929881206339,0.04873269767368951,0.0,0.0010498965387509408,0.08158871100438053
patrick-drewes,Patrick Drewes,VfL Wolfsburg,Germany,04.02.1993,193.0,87.0,Goalkeeper,70.0,45.0,14.0,11.0,0.0,0.0,0.0,0.0,0.0,patrick-drewes04.02.1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
yannik-schulze,Yannik Schulze,Hannover 96,Germany,05.02.1995,186.0,77.0,Center Back,49.0,20.0,12.0,17.0,3.0,8.0,0.0,0.0,0.0,yannik-schulze05.02.1995,8.0,0.04969272877106834,0.0,0.0,0.04969272877106834,0.049595112687663485,0.0,0.0,0.049595112687663485
amin-younes,Amin Younes,Bor. Mönchengladbach,Germany,06.08.1993,168.0,67.0,Right Midfielder,101.0,47.0,22.0,32.0,11.0,1.0,0.0,0.0,0.25,amin-younes06.08.1993,1.0,0.00437910218361347,0.0,0.0,0.00437910218361347,0.0022479126525369263,0.0,0.0,0.0022479126525369263
christian-guenter,Christian Günter,SC Freiburg,Germany,28.02.1993,184.0,81.0,Left Fullback,107.0,49.0,28.0,30.0,3.0,12.0,0.0,0.0,0.0,christian-guenter28.02.1993,12.0,0.04065290925903898,0.0,0.0,0.04065290925903898,0.04057305094014565,0.0,0.0,0.04057305094014565
erik-wille,Erik Wille,Eintracht Frankfurt,Germany,28.03.1993,183.0,74.0,Center Back,104.0,42.0,13.0,49.0,16.0,14.0,0.0,2.0,0.0,erik-wille28.03.1993,76.58904971680302,0.03129978605852886,0.0,0.011607867677335206,0.39456248963993085,0.03123830095593932,0.0,0.011585065255182794,0.39378741357046093
loris-karius,Loris Karius,1. FSV Mainz 05,Germany,22.06.1993,189.0,75.0,Goalkeeper,50.0,21.0,10.0,19.0,0.0,1.0,0.0,0.0,0.0,loris-karius22.06.1993,1.0,0.004429317929509487,0.0,0.0,0.004429317929509487,0.004420617005267119,0.0,0.0,0.004420617005267119
max-gruen,Max Grün,SpVgg Greuther Fürth,Germany,05.04.1987,190.0,86.0,Goalkeeper,116.0,50.0,32.0,34.0,0.0,1.0,0.0,1.0,0.0,max-gruen05.04.1987,32.29452485840151,0.0011449937504854455,0.0,0.006869962502912674,0.21613720607417236,0.001142744531973813,0.0,0.006856467191842878,0.21571262750791517
mohamed-amsif,Mohamed Amsif,FC Augsburg,Germany,07.02.1989,187.0,89.0,Goalkeeper,61.0,14.0,18.0,29.0,0.0,6.0,0.0,0.0,0.5,mohamed-amsif07.02.1989,6.0,0.03178532478068566,0.0,0.0,0.03178532478068566,0.03904204622469836,0.0,0.0,0.03904204622469836
shawn-parker,Shawn Parker,1. FSV Mainz 05,Germany,07.03.1993,179.0,76.0,Center Forward,126.0,52.0,32.0,42.0,31.0,18.0,2.0,2.0,0.5,shawn-parker07.03.1993,146.7593757314404,0.047034702753176824,0.0051004267067078935,0.005737980045046381,0.39535051090820483,0.053734098468719176,0.005090407460610622,0.00572670839318695,0.40136567724409833
yunus-malli,Yunus Malli,1. FSV Mainz 05,Germany,24.02.1992,179.0,70.0,Attacking Midfielder,131.0,59.0,32.0,40.0,24.0,4.0,0.0,0.0,0.125,yunus-malli24.02.1992,4.0,0.012467709727508184,0.0,0.0,0.012467709727508184,0.012443218237048187,0.0,0.0,0.012443218237048187
lukas-raeder,Lukas Raeder,Bayern München,Germany,30.12.1993,194.0,86.0,Goalkeeper,77.0,57.0,9.0,11.0,0.0,3.0,0.0,0.0,0.125,lukas-raeder30.12.1993,3.0,0.016184046280900047,0.0,0.0,0.016184046280900047,0.016152254442322163,0.0,0.0,0.016152254442322163
noah-korczowski,Noah Korczowski,1. FC Nürnberg,Germany,08.01.1994,185.0,80.0,Center Back,95.0,56.0,15.0,24.0,3.0,15.0,0.0,0.0,0.125,noah-korczowski08.01.1994,15.0,0.06207536502479466,0.0,0.0,0.06207536502479466,0.06590675001301126,0.0,0.0,0.06590675001301126
patrick-weihrauch,Patrick Weihrauch,Bayern München,Germany,03.03.1994,181.0,73.0,Center Forward,96.0,56.0,19.0,21.0,22.0,8.0,0.0,1.0,0.0,patrick-weihrauch03.03.1994,39.29452485840151,0.027584807772111856,0.0,0.005610469377378683,0.2031617811697895,0.027530620349469116,0.0,0.005599448206671684,0.2027626914464879
emre-can,Emre Can,Bayern München,Germany,12.01.1994,184.0,82.0,Center Midfielder,117.0,60.0,23.0,34.0,11.0,34.0,1.0,0.0,0.5,emre-can12.01.1994,67.0851630073187,0.09432673149906692,0.004155385959554522,0.0,0.2318083533292517,0.11339933506067461,0.0052263730826323605,0.0,0.2863147404366289
michael-hefele,Michael Hefele,SpVgg Greuther Fürth,Germany,01.09.1990,192.0,87.0,,75.0,26.0,13.0,36.0,1.0,18.0,1.0,0.0,0.0,michael-hefele01.09.1990,51.0851630073187,0.0751591180743182,0.006351474766843793,0.0,0.28529869607221664,0.07501147597616786,0.006338997969817001,0.0,0.28473825711062556
felix-kroos,Felix Kroos,Werder Bremen,Germany,12.03.1991,184.0,70.0,Attacking Midfielder,157.0,43.0,50.0,64.0,19.0,38.0,1.0,1.0,0.0,felix-kroos12.03.1991,102.3796878657202,0.07717326829485696,0.0009248026446228599,0.0036992105784914397,0.22353555194686595,0.08135509974670233,0.0009229859681326952,0.0036919438725307807,0.22742987025057798
marc-andre-ter-stegen,Marc-André ter Stegen,Bor. Mönchengladbach,Germany,30.04.1992,189.0,85.0,Goalkeeper,177.0,85.0,45.0,47.0,0.0,10.0,0.0,0.0,0.125,marc-andre-ter-stegen30.04.1992,10.0,0.02605477403140825,0.0,0.0,0.02605477403140825,0.02639330534756046,0.0,0.0,0.02639330534756046
sebastian-tyrala,Sebastian Tyrała,SpVgg Greuther Fürth,Germany,22.02.1988,172.0,78.0,Attacking Midfielder,171.0,59.0,35.0,77.0,22.0,25.0,2.0,1.0,0.0,sebastian-tyrala22.02.1988,122.4648508730389,0.04571654202506813,0.004579975001941782,0.0017174906257281684,0.2509938146146785,0.045959043987481345,0.004570978127895252,0.0017141167979607195,0.25083307119576953
johannes-van-den-bergh,Johannes van den Bergh,Fortuna Düsseldorf,Germany,21.11.1986,183.0,75.0,Left Fullback,226.0,89.0,53.0,84.0,6.0,23.0,1.0,1.0,0.0,johannes-van-den-bergh21.11.1986,87.3796878657202,0.03179665231137421,0.0006587635276765576,0.002305672346867952,0.1257468715822175,0.031734191167847134,0.0006574694567520568,0.002301143098632199,0.12549985521970655
andre-hoffmann_2,André Hoffmann,MSV Duisburg,Germany,28.02.1993,187.0,79.0,Defensive Midfielder,128.0,51.0,24.0,53.0,11.0,35.0,1.0,1.0,0.0,andre-hoffmann_228.02.1993,99.3796878657202,0.0984750981493639,0.004611344693735904,0.002305672346867952,0.3231971095989385,0.09960856364975051,0.004602286197264398,0.002301143098632199,0.3238891325954604
dani-schahin,Dani Schahin,Fortuna Düsseldorf,Germany,09.07.1989,187.0,82.0,Center Forward,145.0,57.0,28.0,60.0,36.0,21.0,2.0,1.0,0.375,dani-schahin09.07.1989,118.4648508730389,0.05552926101713261,0.0032368092561800097,0.004315745674906679,0.29767883318735205,0.05542017968654539,0.0032304508884644333,0.004307267851285911,0.29709407476238914
gerrit-wegkamp,Gerrit Wegkamp,Fortuna Düsseldorf,Germany,13.04.1993,193.0,82.0,Center Forward,98.0,39.0,24.0,35.0,30.0,0.0,0.0,0.0,0.0,gerrit-wegkamp13.04.1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
matthias-ginter,Matthias Ginter,SC Freiburg,Germany,19.01.1994,188.0,85.0,Center Back,133.0,61.0,32.0,40.0,27.0,11.0,0.0,0.0,0.0,matthias-ginter19.01.1994,11.0,0.027582864663457256,0.0,0.0,0.027582864663457256,0.028396756149887584,0.0,0.0,0.028396756149887584
niklas-lomb,Niklas Lomb,Bayer Leverkusen,Germany,28.07.1993,188.0,84.0,Goalkeeper,87.0,41.0,21.0,25.0,0.0,1.0,0.0,0.0,0.0,niklas-lomb28.07.1993,1.0,0.0018701564591262277,0.0,0.0,0.0018701564591262277,0.001866482735557228,0.0,0.0,0.001866482735557228
nikos-papadopoulos,Nikos Papadopoulos,Fortuna Düsseldorf,Germany,11.04.1990,190.0,82.0,Goalkeeper,15.0,3.0,2.0,10.0,0.0,0.0,0.0,0.0,0.125,nikos-papadopoulos11.04.1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zlatan-alomerovic,Zlatan Alomerović,Borussia Dortmund,Germany,15.06.1991,187.0,88.0,Goalkeeper,111.0,50.0,27.0,34.0,0.0,10.0,0.0,1.0,0.0,zlatan-alomerovic15.06.1991,41.29452485840151,0.02755730547124236,0.0,0.0009900828313021207,0.0585414772473031,0.027503172073946213,0.0,0.0009881379188244148,0.058426478738126
olivier-occean,Olivier Occéan,Eintracht Frankfurt,Germany,23.10.1981,185.0,86.0,Center Forward,200.0,86.0,52.0,62.0,68.0,18.0,0.0,3.0,0.75,olivier-occean23.10.1981,111.88357457520453,0.02993146568339969,0.0,0.01078446426171598,0.36742615060621303,0.027799432242588337,0.0,0.010211618527066563,0.34736718208238626
bradden-inman,Bradden Inman,Crewe Alexandra,England,10.12.1991,176.0,71.0,Attacking Midfielder,59.0,18.0,15.0,26.0,9.0,6.0,0.0,0.0,0.25,bradden-inman10.12.1991,6.0,0.02722414031056034,0.0,0.0,0.02722414031056034,0.02970379685679367,0.0,0.0,0.02970379685679367
jesse-lingard,Jesse Lingard,Leicester City,England,15.12.1992,168.0,65.0,,37.0,16.0,12.0,9.0,10.0,1.0,0.0,1.0,0.5,jesse-lingard15.12.1992,32.29452485840151,0.005444828062112067,0.0,0.010889656124224134,0.34623144234108844,0.005940759371358734,0.0,0.011881518742717468,0.37776724302089393
ryan-mason,Ryan Mason,Tottenham Hotspur (R),England,13.06.1991,175.0,71.0,Attacking Midfielder,79.0,23.0,22.0,34.0,12.0,8.0,0.0,0.0,0.125,ryan-mason13.06.1991,8.0,0.03464890584980406,0.0,0.0,0.03464890584980406,0.037804832363191945,0.0,0.0,0.037804832363191945
alex-smith_6,Alex Smith,Leyton Orient,England,31.10.1991,175.0,54.0,,14.0,9.0,1.0,4.0,1.0,1.0,0.0,0.0,0.5,alex-smith_631.10.1991,1.0,0.023334977409051716,0.0,0.0,0.023334977409051716,0.025460397305823144,0.0,0.0,0.025460397305823144
dean-parrett,Dean Parrett,Tottenham Hotspur,England,16.11.1991,178.0,72.0,Center Midfielder,58.0,18.0,15.0,25.0,4.0,7.0,1.0,0.0,0.125,dean-parrett16.11.1991,40.0851630073187,0.044771031148204195,0.00695084433461115,0.0,0.27474084899731177,0.06651826204594355,0.0075839481336494475,0.0,0.3174344222867859
joshua-king,Joshua King,Blackburn Rovers,England,15.01.1992,180.0,74.0,Center Forward,106.0,40.0,28.0,38.0,11.0,4.0,0.0,0.0,0.625,joshua-king15.01.1992,4.0,0.00831848731711566,0.0,0.0,0.00831848731711566,0.009076160150686954,0.0,0.0,0.009076160150686954
damian-martinez_2,Damián Martínez,Arsenal FC,England,02.09.1992,193.0,,Goalkeeper,18.0,8.0,1.0,9.0,0.0,1.0,0.0,0.0,0.25,damian-martinez_202.09.1992,1.0,0.01921704021921906,0.0,0.0,0.01921704021921906,0.020967386016560237,0.0,0.0,0.020967386016560237
adam-morgan,Adam Morgan,Liverpool FC,England,21.04.1994,179.0,,,23.0,8.0,7.0,8.0,1.0,0.0,0.0,0.0,0.25,adam-morgan21.04.1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paul-verhaegh,Paul Verhaegh,FC Augsburg,Germany,01.09.1983,178.0,72.0,Right Fullback,298.0,102.0,72.0,124.0,12.0,49.0,0.0,1.0,0.0,paul-verhaegh01.09.1983,80.2945248584015,0.04530623479648977,0.0,0.0009487096762028977,0.0749956533418274,0.055294346080785546,0.0,0.0011980613189565966,0.09278710580876205
gibril-sankoh,Gibril Sankoh,FC Augsburg,Germany,15.05.1983,186.0,80.0,Center Back,245.0,102.0,58.0,85.0,1.0,40.0,2.0,2.0,1.0,gibril-sankoh15.05.1983,168.7593757314404,0.04580903344425797,0.0011288686854212257,0.0031443547667335393,0.18155892632645285,0.05342677237602808,0.0014255719532635062,0.003295504758338735,0.20372330840922484
nico-yennaris,Nico Yennaris,Arsenal FC (R),England,24.05.1993,174.0,65.0,Defensive Midfielder,14.0,6.0,5.0,3.0,0.0,1.0,0.0,0.0,0.25,nico-yennaris24.05.1993,1.0,0.023334977409051716,0.0,0.0,0.023334977409051716,0.025460397305823144,0.0,0.0,0.025460397305823144
dawda-bah,Dawda Bah,FC Augsburg,Germany,12.11.1983,182.0,74.0,Left Winger,111.0,62.0,21.0,28.0,23.0,14.0,0.0,1.0,1.0,dawda-bah12.11.1983,45.29452485840151,0.028808642499377344,0.0,0.009074713436853446,0.3127974877318576,0.07493700464805997,0.0,0.009901265618931223,0.38479240768933937
marcel-de-jong,Marcel de Jong,FC Augsburg,Germany,15.10.1986,174.0,73.0,Left Fullback,217.0,74.0,60.0,83.0,9.0,37.0,1.0,0.0,0.0,marcel-de-jong15.10.1986,70.0851630073187,0.03928035638433736,0.0009803333320763275,0.0,0.07171484447759056,0.04380640621511527,0.00123799669625515,0.0,0.08476572871323891
rob-friend,Rob Friend,Eintracht Frankfurt,Germany,23.01.1981,195.0,94.0,Center Forward,221.0,88.0,48.0,85.0,52.0,24.0,1.0,0.0,0.0,rob-friend23.01.1981,57.0851630073187,0.03557108675334106,0.0007239315325649915,0.0,0.059522479514391845,0.04218942244757696,0.0007225094460221528,0.0,0.06609376524354739
jonathan-ligali,Jonathan Ligali,Montpellier HSC,France,28.05.1991,183.0,82.0,Goalkeeper,9.0,4.0,1.0,4.0,0.0,1.0,0.0,0.0,0.5,jonathan-ligali28.05.1991,1.0,0.04525187703621425,0.0,0.0,0.04525187703621425,0.07352941176470587,0.0,0.0,0.07352941176470587
kevin, Kevin,Real Zaragoza,Spain,13.02.1992,178.0,70.0,Attacking Midfielder,8.0,0.0,2.0,6.0,0.0,2.0,0.0,0.0,0.0,kevin13.02.1992,2.0,0.08888915829304135,0.002867392203001334,0.0,0.18375729673525512,0.1413737725417121,0.0045604442755391,0.0,0.2922568147837166
sercan-sararer,Sercan Sararer,SpVgg Greuther Fürth,Germany,27.11.1989,180.0,83.0,Left Winger,175.0,74.0,41.0,60.0,36.0,13.0,2.0,0.0,0.0,sercan-sararer27.11.1989,79.1703260146374,0.01921534383827498,0.006473618512360019,0.0,0.23339606756690218,0.019177597337868224,0.0064609017769288665,0.0,0.2329375858018348
julian-schieber,Julian Schieber,Borussia Dortmund,Germany,13.02.1989,188.0,83.0,Center Forward,193.0,95.0,49.0,49.0,50.0,14.0,2.0,0.0,0.0,julian-schieber13.02.1989,80.1703260146374,0.018429583911321757,0.004918268610039755,0.0,0.18115130258826578,0.0230032735432746,0.004908607194160242,0.0,0.18540534270096345
branimir-hrgota,Branimir Hrgota,Bor. Mönchengladbach,Germany,12.01.1993,185.0,74.0,,102.0,37.0,20.0,45.0,37.0,12.0,0.0,0.0,0.0,branimir-hrgota12.01.1993,12.0,0.04373702153056866,0.0,0.0,0.04373702153056866,0.04820572749637943,0.0,0.0,0.04820572749637943
marek-grosse,Marek Große,Hannover 96,Germany,11.04.1994,186.0,83.0,Goalkeeper,9.0,3.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,marek-grosse11.04.1994,1.0,0.04808973752038871,0.0,0.0,0.04808973752038871,0.047995270342900145,0.0,0.0,0.047995270342900145
